,Y,Time,Group
0,0.28361425898586057,-3.6144158018778665,0
1,3.181495047312542,-3.0641960070603558,0
2,1.4016192639806568,-4.109261115168865,0
3,2.0196319495500212,-0.7066955464531475,1
4,1.0326275642309068,-1.8062265114462779,0
5,0.33939299737303197,-8.085789762010005,0
6,3.5116888868717746,4.343697162881764,0
7,0.6830596587210029,-0.5426504982744049,0
8,2.2756054454577406,0.9785002892065826,0
9,1.64124837113151,-8.887868307001925,1
10,2.7559356348597928,8.603702801227627,0
11,5.950095235082554,9.171061072712924,1
12,2.522467990061371,8.19675820319786,0
13,3.833974274090309,9.541193260659373,0
14,1.8231150982559043,9.429587480646003,0
15,1.831461561980632,-9.534525128911696,0
16,3.833506421738428,8.819709626113962,1
17,5.7562475845551155,3.7317750667595,1
18,1.7305271236943447,-4.3260286082634885,0
19,0.5498159511931394,-1.5310639698567954,0
20,1.5291119882180197,-1.3892410920132026,0
21,0.8631649052190009,-8.146339593486902,0
22,1.246097941983389,-2.5424440863199944,0
23,3.9993189916819905,7.1692171728614476,0
24,0.8008260303074227,-9.269226076701699,0
25,7.054612404304864,3.8171208912797745,1
26,2.0577330970531813,-8.65862145603639,0
27,3.705957977272507,3.5527012174533983,0
28,1.2148940179325725,-8.464562944312743,0
29,0.6609710722613515,-1.1342475058039803,0
30,1.5737336293329314,4.499209885653814,0
31,3.481075553573956,0.625818776194464,0
32,1.9657540257986752,-5.542351535356536,0
33,3.8307824032766704,-7.720407122514561,1
34,5.573768452667532,2.373625109181356,1
35,0.4422138685469619,-4.294778889914792,0
36,1.89397471998607,-9.12591250951978,1
37,1.7073357678600758,4.605618333577777,0
38,2.785391788162366,4.243760580317357,0
39,1.249840357132756,-1.0844747199510039,0
40,1.1129198010956796,-2.416579849569997,0
41,1.8671724037699309,-9.783622198429583,0
42,3.3528752738878635,0.25226049218250957,0
43,0.12593481203841617,-7.013793732275193,0
44,0.5147550680784299,-4.814488579851622,0
45,1.6650046376096084,-8.390065679738868,0
46,0.25180774802503547,-4.923038778438147,0
47,3.1367140312861257,4.480874670344562,0
48,-0.272492949994396,-1.679806192326991,0
49,6.063339715891903,7.139778727388514,1
50,3.2392766138000972,6.590704834608228,0
51,2.978853987567855,5.232350636614909,0
52,1.4529070370156105,3.6308444069416375,0
53,0.9227186190852922,-0.8170037756559427,0
54,6.1255107643987685,2.3410310659942795,1
55,3.7441408410953723,1.8829378970100485,0
56,2.542723519765838,0.35737859695989194,0
57,3.329542170938038,-1.1536670656296302,1
58,0.5059891210572511,-7.76683054529663,0
59,3.03415906810467,-5.483526649784909,1
60,4.035049675552221,8.712494933353984,0
61,0.8428458384133486,-2.565128543665991,0
62,2.5478991501702777,3.925772972024376,0
63,1.8140311133173557,-9.116182166656479,0
64,4.570995222798851,4.199939120636584,0
65,2.0390621094565238,-6.424925112473618,1
66,1.4543936453098143,-2.3393417019422724,0
67,1.3936739125426383,-3.720822016086192,0
68,2.5617493735221863,6.580074451041412,0
69,-0.9107930212708182,-6.723908643492007,0
70,0.47804480932238025,-2.271999320955274,0
71,7.132917358306801,4.98531425333049,1
72,0.9711569162875795,-9.672157352397894,0
